id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
bfdea9be-9672-4590-8624-e348ec87e564,176,ÖSTERREICH,"PV-STROMERZEUGUNG ERFORDERLICH — 21 TWH (ÖSTERREICH, 2030)",[RELATION_TYPE=HAS_TARGET] [MODALITY=SCENARIO] [STATUS=SCENARIO] The NIP/ÖNIP scenario states that Austria requires 21 TWh of PV electricity by 2030 to achieve full renewable accounting in electricity consumption.,10.0,56,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
1622846f-60cd-4896-be12-e1e52307a532,177,"PV-STROMERZEUGUNG ERFORDERLICH — 21 TWH (ÖSTERREICH, 2030)",PV-ZUWACHS GEGENÜBER 2020 ERFORDERLICH — 19 TWH BIS 2030,[RELATION_TYPE=PART_OF] [MODALITY=EXPLICIT_FACT] Reaching 21 TWh by 2030 implies a 19 TWh increase in PV generation compared to 2020.,9.0,6,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
ef0ce5f4-96d4-4617-bd75-da7e7d976dad,178,PV-ZUWACHS GEGENÜBER 2020 ERFORDERLICH — 19 TWH BIS 2030,EAG GENANNTE ZUBAUMENGE PV BIS 2030 GEGENÜBER 2020 — 11 TWH,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] The NIP/ÖNIP scenario's required 19 TWh increase exceeds the EAG's official target of 11 TWh expansion by 2030 over 2020.,9.0,4,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
8a13f51e-8ba7-4e80-8dd0-e646538843cb,179,INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP/ÖNIP),"PV-STROMERZEUGUNG ERFORDERLICH — 21 TWH (ÖSTERREICH, 2030)",[RELATION_TYPE=SETS_TARGET] [MODALITY=EXPLICIT_FACT] The NIP/ÖNIP plan sets the target of having 21 TWh PV generation by 2030.,10.0,7,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
0ac798ef-4e6a-487d-9615-c27e121cfaa9,180,ERNEUERBAREN-AUSBAU-GESETZ (EAG),EAG GENANNTE ZUBAUMENGE PV BIS 2030 GEGENÜBER 2020 — 11 TWH,[RELATION_TYPE=SETS_TARGET] [MODALITY=EXPLICIT_FACT] The EAG law sets an official 11 TWh target for additional PV output by 2030 versus 2020.,10.0,12,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
d9c5cfbb-3a3d-489b-b511-0cc5c58ab9ae,181,PHOTOVOLTAIK,AUSBBAUPOTENTIAL PHOTOVOLTAIK — 41 TWH BY 2040,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] Expansion of photovoltaics contributes to achieving the estimated technical potential of 41 TWh by 2040.,10.0,91,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
47585e73-b8ed-4d23-8f91-58096a480262,182,PHOTOVOLTAIK,"PV-ANTEIL AM STROMENDVERBRAUCH — CA. 10% (ÖSTERREICH, 2023)","[RELATION_TYPE=MEASURED_BY] [MODALITY=EXPLICIT_FACT] By 2023, photovoltaics accounted for roughly 10% of Austria's final electricity consumption.",10.0,87,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
46c17c0d-d3d4-4555-80f0-df1bc495bc5d,183,PHOTOVOLTAIK,"PV-ANTEIL AM ENERGIEBEDARF — CA. 2% (ÖSTERREICH, 2023)","[RELATION_TYPE=MEASURED_BY] [MODALITY=EXPLICIT_FACT] In 2023, photovoltaics covered about 2% of Austria's total energy demand.",10.0,87,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
b9df7948-d02c-4355-8d78-53e1911b47c9,184,PHOTOVOLTAIK,"PV-ANTEIL AM ENERGIEANGEBOT — 20% (ÖSTERREICH, 2040 ZIEL)",[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=SCENARIO] PV expansion is projected to provide 20% of total Austrian energy supply in 2040.,10.0,87,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
439f2a04-ce2b-419e-8a6a-0adae5c1ba95,185,PHOTOVOLTAIK,"PV-STROMERZEUGUNG ERFORDERLICH — 21 TWH (ÖSTERREICH, 2030)",[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=SCENARIO] PV development is necessary to achieve the 21 TWh 2030 generation target.,10.0,89,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
8f2c00fa-eb07-4c3e-a09b-3702d67d6440,186,"REKORDMARKEN PV-NEUINSTALLATION — 1 GW (2022); 2,5 GW (2023)",AUSBBAUPOTENTIAL PV — 2 GW/JAHR (MITTELWERT BIS 2040),[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] The recent record PV new installations illustrate that Austria is on or above the average 2 GW/year expansion path needed for the 2040 target.,9.0,4,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
19844163-b3f6-4027-a53b-6ed1cbbb93ae,187,ÖSTERREICH,"REKORDMARKEN PV-NEUINSTALLATION — 1 GW (2022); 2,5 GW (2023)",[RELATION_TYPE=MEASURED_BY] [MODALITY=EXPLICIT_FACT] Austria recorded new PV installation peaks of 1 GW in 2022 and around 2.5 GW in 2023.,10.0,54,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
14526fb4-730f-4316-b4d9-803a2f6ce902,188,AUSBBAUPOTENTIAL PV — 2 GW/JAHR (MITTELWERT BIS 2040),AUSBBAUPOTENTIAL PHOTOVOLTAIK — 41 TWH BY 2040,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] Maintaining an average expansion of 2 GW/year is identified as needed to achieve 41 TWh annual PV electricity generation by 2040.,10.0,8,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
f4525046-3ec6-4b64-afe5-66402eb22830,189,FRAGE DER ANBINDUNG AN DAS ÖFFENTLICHE STROMNETZ,PHOTOVOLTAIK,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] Grid connection for new PV systems is identified as a key challenge to the accelerated expansion of photovoltaics.,10.0,86,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
903bcacc-3423-4193-bfdd-18ea605bf763,190,AKZEPTANZ IN DER BEVÖLKERUNG,PHOTOVOLTAIK,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] Public acceptance is one of the challenges associated with accelerating PV deployment.,10.0,86,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
dfe1371c-c171-4258-ac1b-de81d31fcb33,191,LANGFRISTIGE WIRTSCHAFTLICHKEIT,PHOTOVOLTAIK,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] The long-term economic viability of PV projects is listed as a challenge to future deployment.,10.0,86,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
f2a53047-2041-4d99-b1ad-03633d1151c2,192,MARKTKAPAZITÄTEN,PHOTOVOLTAIK,"[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] Market capacities (e.g., supply, labor) are cited as a challenge for sustained PV growth.",10.0,86,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
3dc95236-3948-40f3-af58-e16651fa0238,193,WINDKRAFT,ÖSTERREICH,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] Wind power is identified as a main contributor to Austria's future energy supply.,9.0,53,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
38aaae30-345b-449c-a1d7-f36502b38194,194,PHOTOVOLTAIK,ÖSTERREICH,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] Photovoltaics is named as a key technology in Austria's future energy supply mix.,10.0,137,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
606c4adf-389d-485d-8265-046be9f4c96a,195,STROM- UND FLEXIBILITÄTSMÄRKTE,DIGITALE MARKTKOMMUNIKATION,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] Digital market communication enables access for PV operators to electricity and flexibility markets.,10.0,5,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
17766461-73a2-4bcb-bab1-3e2ff2cce0fa,196,PV-ANLAGE,GEBÄUDE,"[RELATION_TYPE=LOCATED_IN] [MODALITY=EXPLICIT_FACT] PV systems are, in part, installed on existing and new buildings, which host significant potential for PV expansion.",10.0,30,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
f8a319f8-95b9-4e96-b8f3-b84eead95e80,197,FORSCHUNGSEINRICHTUNGEN,ÖSTERREICH,[RELATION_TYPE=LOCATED_IN] [MODALITY=EXPLICIT_FACT] Austria is positioned as a site for leading research institutions related to photovoltaics and renewable energy.,8.0,54,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
0090f21b-a13b-4695-bc3d-1e48b29cd8aa,198,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,ÖSTERREICH,The Austrian Photovoltaic Strategy (ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE) is applicable to Austria's national PV development and pertains to Austria's national solar policy.,17.0,97,"['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']"
ba093d47-49c0-40d5-94cf-3cddabd68591,199,PHOTOVOLTAIK,WERTSCHÖPFUNG,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] The text states that expanded PV deployment increases domestic value creation in Austria.,8.0,86,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
21e314e3-bf9e-47c8-8ea5-97064fe17247,200,AUSBBAUPOTENTIAL PHOTOVOLTAIK — 41 TWH BY 2040,GEBÄUDE,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] The PV potential target of 41 TWh by 2040 includes a quantitative contribution from PV deployments on buildings.,9.0,10,['f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a']
83de1846-c24d-473e-83c7-dc44726cbe1b,201,ÖSTERREICH,PHOTOVOLTAIK-AUSBAU BIS 2040 — DURCHSCHNITTLICH 2 GW PRO JAHR,[RELATION_TYPE=HAS_TARGET] [MODALITY=EXPLICIT_FACT] Austria has a planned target of 2 GW of average annual photovoltaic expansion up to 2040.,10.0,54,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
69f9b6a1-69bb-426d-9794-e9d8315a1a63,202,PHOTOVOLTAIK,PHOTOVOLTAIK-AUSBAU BIS 2040 — DURCHSCHNITTLICH 2 GW PRO JAHR,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] The expansion of photovoltaics is the subject of the planned target of an average 2 GW annual deployment to 2040.,10.0,87,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
72f54397-f87d-4332-b3bb-ec9889f83ba0,203,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,RECHTLICHER RAHMEN,[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The strategy identifies the establishment of a stable and ambitious legal framework at both federal and state level as a key action field for PV expansion.,10.0,48,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
d4740ad8-dc2d-4b7b-8469-1edf0b7b1626,204,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,STROMNETZE,[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The strategy identifies the further development of public electricity grids as an essential action field for photovoltaics expansion.,10.0,50,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
b52376d3-845a-49b0-83f1-9303a3959a06,205,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,ENERGIEINFRASTRUKTUREN,[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The strategy includes further development of broader energy infrastructures as an essential action field.,10.0,47,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
9a20ecfe-313e-45fb-aa29-5594db1526c4,206,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,WIRTSCHAFTLICHER ANLAGENBETRIEB,[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The strategy names long-term economic operation of PV systems as a key action field.,10.0,47,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
9f1a0da4-f5c4-4d3a-97aa-1e1805b95d1f,207,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,AKZEPTANZ,[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The strategy states that sustained societal acceptance of visible PV installations and electrical infrastructure by the population is a key action field.,10.0,48,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
de8fb082-71cc-4e95-bcd7-86c1fb50709d,208,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,HEIMISCHE PV-WIRTSCHAFT,"[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The strategy identifies the domestic PV industry, international producers, and qualified workers as key economic action fields.",10.0,52,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
1cd2dcb2-a683-48be-ae11-62ab46ab2a99,209,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,BÜRGER:INNEN,[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The strategy proposes to use the expansion of photovoltaics as an opportunity to increase citizen participation in the energy sector.,10.0,50,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
7eb9c288-4cd7-4b35-a41d-8ae0153ef734,210,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,FORSCHUNG-TECHNOLOGIE-INNOVATION,[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The strategy defines the development of new technical and systemic PV solutions as a major action field for innovation.,10.0,47,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
c4b35f48-ef64-41d0-a685-701fe1f0bd0c,211,ERNEUERBAREN-AUSBAU-GESETZ,RECHTLICHER RAHMEN,[RELATION_TYPE=PART_OF] [MODALITY=EXPLICIT_FACT] The Renewable Expansion Act is an essential part of the legal and regulatory framework for PV expansion.,10.0,7,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
255b7c4c-c263-42c2-8a51-d48597abd19e,212,ERNEUERBAREN-AUSBAU-GESETZ,FÖRDERMITTEL IN GRÖSSENKLASSEN,"[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The Act sets out funding, segmented by size class, for supporting photovoltaic expansion.",10.0,5,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
7a47a214-d895-4b71-82a3-165dcbb15b94,213,ERNEUERBAREN-AUSBAU-GESETZ,FÖRDERUNGEN FÜR DOPPELNUTZUNGEN UND BEVORZUGTE PV-ANWENDUNGEN,[RELATION_TYPE=PROPOSES] [MODALITY=EXPLICIT_FACT] The Act includes increased incentives for dual-use and other preferred PV applications.,10.0,6,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
f56a5325-6f56-4ead-9c5f-e90271f67d61,214,FÖRDERUNGEN FÜR DOPPELNUTZUNGEN UND BEVORZUGTE PV-ANWENDUNGEN,DOPPELNUTZUNGEN UND ANDERE BEVORZUGTE PV-ANWENDUNGEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] The increased incentives specifically support dual-use and other preferred PV applications.,10.0,3,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
243e830c-9664-461c-be6c-515f62a8a3a7,215,WOHNUNGSEIGENTUMSGESETZ (NOVELLE 2022),PHOTOVOLTAIKANLAGEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] The amendment to the Condominium Act in January 2022 eased construction of PV installations for rowhouses or single buildings.,10.0,9,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
c5ab036d-d79c-4d96-927b-25b04b9cbe37,216,PRIVATPERSONEN,PHOTOVOLTAIKANLAGEN,[RELATION_TYPE=RESPONSIBLE_FOR] [MODALITY=EXPLICIT_FACT] Private individuals are identified as one primary group for implementing and maintaining PV installations.,10.0,10,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
a2900be2-053a-458a-bc29-194c04fa6cfd,217,UNTERNEHMEN,PHOTOVOLTAIKANLAGEN,[RELATION_TYPE=RESPONSIBLE_FOR] [MODALITY=EXPLICIT_FACT] Companies are another primary group addressed as responsible for the installation and operation of PV systems.,10.0,13,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
7dbccdf0-5ea4-40aa-a771-78a95e28dd11,218,FORSCHUNGSEINRICHTUNGEN IM BEREICH DER PHOTOVOLTAIK,FORSCHUNG-TECHNOLOGIE-INNOVATION,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] Research institutions in photovoltaics are closely related to the innovation and technology action field for PV development.,10.0,4,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
91859024-101b-4e45-b2a6-ae84914992df,219,INTERNATIONAL AGIERENDE PRODUZENT:INNEN IM BEREICH DER PHOTOVOLTAIK,HEIMISCHE PV-WIRTSCHAFT,[RELATION_TYPE=PART_OF] [MODALITY=EXPLICIT_FACT] Internationally active PV producers are included within the domestic PV industry as a key economic field.,10.0,8,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
35e85f7d-3eb8-4695-ae30-92e095d081c6,220,PHOTOVOLTAIK-INDUSTRIE UND GEWERBE,HEIMISCHE PV-WIRTSCHAFT,[RELATION_TYPE=PART_OF] [MODALITY=EXPLICIT_FACT] The PV industry and trades sector make up a major part of Austria's domestic PV economy.,10.0,8,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
807fab1a-18bf-4c5d-a087-1dc4458dcd7f,221,AKZEPTANZ,PHOTOVOLTAIKANLAGEN,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] Social acceptance is identified as a necessary condition for the successful long-term deployment of PV installations.,10.0,11,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
8663fb46-ebc0-47ec-946d-4908abed1672,222,AKZEPTANZ,STROMNETZE,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] Social acceptance also applies to associated electrical infrastructure as a factor in long-term PV deployment.,10.0,8,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
994aa957-9471-4c9f-9140-4020c9f5197a,223,WIRTSCHAFTLICHER ANLAGENBETRIEB,PHOTOVOLTAIKANLAGEN,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] The long-term (over 25 years) economic operation of PV systems is acknowledged as a critical condition for their deployment.,1.0,10,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
40080e76-3603-4105-9fa2-5754fa666d50,224,PHOTOVOLTAIK,WÄRMESEKTOR,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] The strategy states PV expansion will have massive influence on the heating sector.,10.0,87,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
d432f456-55a1-454a-8b5f-7fd0d6892243,225,PHOTOVOLTAIK,INDUSTRIESEKTOR,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] The strategy states PV expansion will have massive influence on the industrial sector.,10.0,87,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
30019846-0cab-488f-863c-9cb9c55abdcb,226,PHOTOVOLTAIK,ENERGIEVERSORGUNG,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] The expansion of PV is described as central for all essential sectors of energy supply.,10.0,86,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
2f4e61e8-4a16-404f-a381-11d5b8a97493,227,PHOTOVOLTAIK,ELEKTRISCHE INFRASTRUKTUREN,"[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] PV installations are closely associated with electric infrastructures, both of which are visible and subject to societal acceptance.",10.0,86,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
4a02a539-853e-45ed-a86f-b839a4b7a8ae,228,PHOTOVOLTAIK,ENERGIESOUVERÄNITÄT ÖSTERREICHS,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] PV development is stated as enabling a higher degree of domestic energy sovereignty.,10.0,86,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
46b63769-f278-4674-9cd9-8e77bc598e8e,229,PHOTOVOLTAIK,KOSTENGÜNSTIGE UND KALKULIERBARE STROMPREISE,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] PV expansion is cited as delivering affordable and calculable electricity prices.,10.0,86,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
8ae20e36-47c8-407f-8afd-9bfd94a09936,230,PHOTOVOLTAIK,HOHE HEIMISCHE WERTSCHÖPFUNG,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] PV expansion is expected to enable high domestic value creation.,10.0,86,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
a008bc77-cf83-407e-940b-cef6791220a6,231,PHOTOVOLTAIK,TEILHABE DER BÜRGER:INNEN AM ENERGIESEKTOR,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] PV expansion is intended to further citizen participation in the energy system.,10.0,86,['06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc']
