id,human_readable_id,title,type,description,text_unit_ids,frequency,degree
238d4fd1-9ab1-490d-8942-b293da6b84fa,69,FOSSILE ENERGIETRÄGER,TECHNOLOGY,"Fossil energy carriers are identified as the current main energy source in Austria, targeted for complete phase-out by 2040.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
b7719d91-1867-4d16-af9a-8a42ce774102,70,STROMANWENDUNGEN,TECHNOLOGY,Electricity-based applications are expected to become the standard in the mobility and heating sectors.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,0
b688bbff-320f-4ac2-9699-b0fee51ea300,71,ENERGIEEFFIZIENZ,TECHNOLOGY,Energy efficiency improvements are identified as a key step for greater energy consumption reduction.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
9490f37a-981e-492f-83be-fb416abbdb12,72,ENERGIEVERBRAUCHSREDUKTION,TARGET,Target: reduction of energy consumption; Target value: not quantified in the passage; Deadline: unknown; Geographic scope: Austria; Status: planned; Source meaning: a stronger reduction in energy consumption through higher efficiency is a named planned step.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
547fd162-8886-4f5f-aa8e-66be5dbb5a72,73,TREIBHAUSGASREDUKTION BIS 2030,TARGET,Target: greenhouse gas emission reduction; Target value: not quantified in the passage; Deadline: 2030; Geographic scope: Austria; Status: planned; Source meaning: an accelerated reduction of greenhouse gases by 2030 is identified as a planned step.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
537753b8-5bef-4c57-9ed6-7c0370dfc382,74,ENERGIEVERSORGUNGSSICHERHEIT,TARGET,Target: enhanced security of energy supply; Target value: not quantified; Deadline: unknown; Geographic scope: Austria; Status: planned; Source meaning: increased security of energy supply is explicitly named as a planned action.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
aaf04b52-fb57-47d2-b5b9-9a1c2570fa46,75,RESILIENZ UND ZUVERLÄSSIGKEIT DES ENERGIESYSTEMS,TARGET,Target: improved resilience and reliability of the energy system; Target value: not quantified; Deadline: unknown; Geographic scope: Austria; Status: planned; Source meaning: increasing the resilience and reliability of the energy system is listed as a planned step.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
3bbb8782-526e-4056-b1a4-2bb1239547dd,76,ENERGIESOUVERÄNITÄT DURCH ERNEUERBARE ENERGIEQUELLEN,TARGET,"Target: (almost) complete energy sovereignty via solar, hydropower, wind, bioenergy, and green hydrogen; Target value: near 100% sovereignty; Deadline: implied by 2040; Geographic scope: Austria; Status: scenario/vision; Source meaning: the passage describes near-complete energy independence via renewables by 2040 as a scenario.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
6f18ee5c-2afa-428b-8d13-3b9651416119,77,"ANTEIL PHOTOVOLTAIK AN STROMVERSORGUNG — 30 % (ÖSTERREICH, 2040)",TARGET,Target: share of photovoltaics in electricity supply; Target value: approximately 30; Unit: percent; Deadline: 2040; Geographic scope: Austria; Status: scenario; Source meaning: PV is planned/visioned to form about 30% of Austria's electricity supply by 2040.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
d5e63176-501e-4605-adf0-5f313d489a0d,78,"ANTEIL PHOTOVOLTAIK AN GESAMTER ENERGIEVERSORGUNG — 20 % (ÖSTERREICH, 2040)",TARGET,"Target: share of photovoltaics in total energy supply; Target value: 20; Unit: percent; Deadline: 2040; Geographic scope: Austria; Status: scenario; Source meaning: PV could supply 20% of total energy in Austria by 2040, with corresponding electrification.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
42d6c988-26ee-468c-8f7c-d4b2675318d7,79,"ANTEIL FOSSILE ENERGIETRÄGER AM ENERGIEEINSATZ — KNAPP ZWEI DRITTEL (ÖSTERREICH, 2023)",MARKET_METRIC,"Metric: share of fossil energy carriers in total energy use; Value: just under two thirds; Unit: percent (implied); Reference year: 2023; Geographic scope: Austria; Approximate: yes; Source meaning: in 2023, about two thirds of Austria's energy use came from fossil sources.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
8baa7f3c-b0dd-4897-accc-0a9bec50229a,80,"STROMERZEUGUNGSFUNKTION ALLER NEUEN UND GRUNDSANIERTEN GEBÄUDE (ÖSTERREICH, 2040)",TARGET,"Target: electricity-generation function in all new and fundamentally renovated buildings; Target value: all new and renovated buildings; Unit: qualitative; Deadline: 2040; Geographic scope: Austria; Status: scenario; Source meaning: by 2040, all new and fundamentally renovated buildings are foreseen to provide electricity-generation capabilities.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
dc067fcc-4c48-4a2f-8830-d0bd3fa46f23,81,"PV-GENERIERTE ENERGIE — 6,3 TWH (ÖSTERREICH, 2023)",MARKET_METRIC,"Metric: PV-generated energy; Value: 6.3; Unit: TWh; Reference year: 2023; Geographic scope: Austria; Approximate: yes; Source meaning: in 2023, PV generated 6.3 TWh of energy in Austria.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
7fb266f5-5058-4321-bd48-e54874473568,82,NETZBETREIBER,STAKEHOLDER,NETZBETREIBER are grid operators explicitly listed as key actors in implementing PV expansion measures and are stakeholders responsible for operating Austria's electricity grid and managing grid connection procedures for PV installations.,"['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'
 'e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757']",2,2
d41e9107-0d88-451a-b8a3-2f81d8a665d9,83,ELEKTROTECHNISCHE NORMUNGSORGANISATION,STAKEHOLDER,The electrotechnical standards organization is named as a necessary actor in the implementation of PV expansion.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
24899543-c25a-448b-9534-acf24a826544,84,INTERESSENSVERTRETUNGEN,STAKEHOLDER,Interest groups/associations are named as required for the successful interaction in implementation.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
8b78ea72-9d3f-47d5-86bd-d12d9c786a55,85,HAUSHALTE,STAKEHOLDER,"Households in Austria, relevant as recipients of the Klimabonus support scheme.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
ed0dc9fc-160c-4ac3-801b-f23efbe1dcb2,86,INDUSTRIE,STAKEHOLDER,"The industrial sector, explicitly named as a beneficiary of growth opportunities developed from investment in climate protection, resulting in new jobs and economic empowerment of regions.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
dc7f37f2-02e3-43b7-a503-ae6ab5c6f103,87,REGIONEN,GEOGRAPHIC_AREA,"Regions in Austria, affected and strengthened by new job creation and industrial growth resulting from the energy transformation.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
b5ef2b45-7b4c-4f0f-93cb-bd740d6d373d,88,EUROPÄISCHES FORSCHUNGSRAHMENPROGRAMM,POLICY,Policy type: programme; Jurisdiction: EU; Status: unknown; Source meaning: the European Research Framework Programme is recommended as an orientation for strengthening Austria's and Europe's business sites.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
ae7475a1-d1d4-499a-bc08-acc8fe2118b6,89,TREIBHAUSGASREDUKTION (ALLGEMEIN),TARGET,"Target: reduction of overall greenhouse gas emissions, including non-CO₂ GHGs and carbon storage; Target value: not quantified; Deadline: unknown; Geographic scope: Austria; Status: planned; Source meaning: additional focus is planned on reducing non-CO₂ greenhouse gas emissions and on carbon storage.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
0eb4a304-11ae-47dc-84fd-6bd92a4dcd45,90,GESCHWINDIGKEIT UND METHODIK DES PV-AUSBAUS,CONSTRAINT,Speed and methodology of PV expansion are identified as key criteria influencing the success of the entire energy transition.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
f717ab58-addf-4b26-afc2-f444ed17ad8b,91,BUNDESLÄNDER,GEOGRAPHIC_AREA,"BUNDESLÄNDER refers to the federal states of Austria, which are sub-national geographic areas that play a central role in achieving renewable energy and photovoltaic (PV) targets. They are key for implementation areas such as building codes, zoning, and nature protection, and are responsible for ambitious PV expansion targets and their implementation.","['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 '23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24']",2,5
ade05329-22e9-459a-86ef-fad8af25fda2,92,PV-ANLAGE,TECHNOLOGY,"PV-ANLAGE (photovoltaic system) refers to a technology for producing electricity from solar energy, encompassing individual and collective installations on buildings, fields, or infrastructure, and is referenced in contexts such as Austrian solar-market development, studies, installation guidance, and building integration. PV-ANLAGE may include installations with storage and energy-management systems, require grid access, and be subject to approval and quality measures, as well as technical, ecological, and planning considerations.","['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 'f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a'
 '41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",5,26
077391bf-ba15-4ade-9a43-449741d7f5be,93,AGRI-PV-ANLAGE,TECHNOLOGY,"AGRI-PV-ANLAGE refers to a form of photovoltaic installation integrated into agriculture that enables dual use of agricultural land for both farming and electricity production, allowing continued predominant agricultural activity on the same area. This type of photovoltaic system is referenced for its potential contributions to acceptance, biodiversity, enhanced land-use efficiency, and providing new income opportunities for agriculture.","['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 '23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'
 '4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']",3,7
a911d601-f40b-4aaa-be4b-620c3aa3e957,94,BIODIVERSITÄTS-SOLARPARK,TECHNOLOGY,A large ground-mounted solar park designed and managed to foster increased biodiversity and to create habitats of high biological value.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,3
5c8bf3a7-3a7f-45d8-b177-a92ea0295cc3,95,BAUWERKINTEGRIERTE ARCHITEKTONISCH ANGEPASSTE PHOTOVOLTAIK,TECHNOLOGY,"Building-integrated, architecturally adapted photovoltaics are PV systems incorporated as a standard within building structures with design adaptation.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
2d80605b-7cb6-43f8-86aa-1022be24fe02,96,SPEZIALMODUL,TECHNOLOGY,Special PV modules are used for buildings with specific requirements regarding local appearance or conservation protection.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
6f866ada-85bf-4c6e-897f-0c270765003a,97,MOBILE UND STATIONÄRE SPEICHER,TECHNOLOGY,Mobile and stationary storage units that are integrated into nearly every PV system to optimize onsite electricity use and grid/market adaptation.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,2
6a238af9-31d6-4631-82aa-83d7f51af1db,98,ENERGIEMANAGEMENTSYSTEM,TECHNOLOGY,"An energy management system is integrated in PV systems to manage and optimally adapt generated electricity to demand and grid/market situation, preventing feed-in/load peaks.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,2
8b0438b3-4900-4266-b6ee-3264edb8c316,99,DACHFLÄCHEN (GEBÄUDE),INFRASTRUCTURE,Rooftop areas of buildings serve as standard infrastructure for PV installations and double use for weather protection and electricity generation.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
447d77b3-b4fc-4ba3-86eb-9d2333dceee2,100,PARKPLÄTZE UND BAULICHE ANLAGEN,INFRASTRUCTURE,Parking lots and similar constructed facilities are used for the double purpose of supporting PV installations and other infrastructural functions.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
fb892cb8-1d3a-4a03-bfe5-421145ea9bb5,101,STROMNETZ,INFRASTRUCTURE,"The electricity grid (Stromnetz) is the infrastructure to which PV installations are to be connected, described as fundamental for secure renewable energy supply and stable networks, and identified as enabling the integration and distribution of large shares of PV-generated electricity. The supplied descriptions note that the Stromnetz is being incorporated with digitalization and data exchange capabilities and faces challenges from increased renewables, market coupling, and electrification, with calls for simplified and less bureaucratic access.","['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 '41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']",3,8
467d4c78-9e81-43d0-8b70-26057b871a0d,102,NETZANSCHLUSSVERFAHREN,INFRASTRUCTURE,"The grid-connection procedure is standardized, digitalized, and designed to enable quick and unbureaucratic connection of PV systems in Austria.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
96f511af-72e7-4531-bd04-fc9fe94cfd1c,103,PV-STROMERZEUGUNG,TECHNOLOGY,"Photovoltaic electricity generation refers to electricity produced by PV systems, used sectorally (e.g., for heat and mobility), and subject to storage or conversion for surplus.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,2
e28a08c4-21e6-45d5-88be-8618f4c4909c,104,WASSERSTOFF,TECHNOLOGY,"WASSERSTOFF (hydrogen) is referenced as a technology to be synergistically integrated with photovoltaics and other energy technologies in the context of the renewable-energy transition, with hydrogen produced by converting surplus PV electricity mentioned as part of energy-system integration.","['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 '6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']",2,2
2a7eff93-9c6a-40be-9653-611e378d64f5,105,DIGITALISIERUNG,TECHNOLOGY,Digitalization refers to enabling technologies and processes for reliable and practical data exchange and sector coupling within the PV electricity sector.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
7d6d312f-1f48-4a6d-ad63-783457d881b2,106,PV-BRANCHE,ORGANIZATION,"The Austrian PV sector/industry, which employs approximately 60,000 people and participates in international competition and export.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,2
57e52274-023c-4fd7-b28f-d9ca6273655b,107,ÖSTERREICHISCHE UNTERNEHMEN,ORGANIZATION,Austrian companies cited as technology leaders in segments of the PV value chain and active in global exports.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,5
87d98bad-8711-4fd2-b5e3-b309c7f38fa7,108,EUROPÄISCHE SOLARINDUSTRIE,ORGANIZATION,The European solar industry participates in global competition and collaborates with Austria on PV manufacturing and innovation.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
55da6af0-9ad4-4928-9b49-eff4dd6017a1,109,GEWERBETRIEBE UND FACHKRÄFTEKAPAZITÄTEN,STAKEHOLDER,Qualified crafts and workforce capacities available in sufficient quantity for PV expansion in Austria.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
a5525e1a-4752-43e9-a52e-702ebe9cd830,110,PRIVATE UND UNTERNEHMERISCHE EINZELANLAGENBETREIBENDE,STAKEHOLDER,Private and commercial individual plant operators referenced in context of investing and operating PV systems.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
5973be33-cc7e-4e61-bb7a-611fb4b8f9b4,111,ENERGIEGEMEINSCHAFTEN,STAKEHOLDER,"ENERGIEGEMEINSCHAFTEN refers to energy communities in Austria through which residents participate in shared photovoltaic (PV) generation and electricity use; these communities represent a new market model in Austria, enabling joint participation in electricity generation and use, are supported through new legal and policy frameworks and by dedicated organizations, and are referenced as operators of shared PV and district storage facilities as well as intended users of emergency and backup power systems.","['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 '2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'
 'dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']",3,11
e2f95653-dfcc-4133-8911-f2b8d1d36c31,112,BEVÖLKERUNG,STAKEHOLDER,"BEVÖLKERUNG refers to the Austrian general public or general population, whose acceptance, participation, and benefit are considered central to strategy objectives and the successful integration of PV (photovoltaic) systems, particularly on buildings, parking lots, and construction facilities.","['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 '06c273ec9919eb4693462fdacebd50536ccdcf47bacc47b2b30c8a69005636b654b4919dc579696a4a7abbde4a00511a66f0c0be040f4ffc907fc316bee009dc'
 '4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']",3,8
f08c43a4-421d-42f6-921a-4d8d713e4d88,113,FLEXIBLE VERBRAUCHER:INNEN,STAKEHOLDER,Flexible consumers assist in utilizing locally generated PV electricity in a time-optimized manner.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,2
25d07f28-a749-4308-bba0-2fe2b1fa1bed,114,LANDWIRT:INNEN,STAKEHOLDER,"Farmers benefit from Agri-PV installations, maintaining predominant land use for agriculture.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
2864cd38-b94f-4c49-af48-0047c58cac09,115,PRODUKTIONSSTÄTTEN FÜR INNOVATIVE PV-KOMPONENTEN,INFRASTRUCTURE,"Production sites for innovative photovoltaic components located in Austria, contributing to domestic value creation.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,4
3a4a1672-b14c-4f0c-b398-4ed1ed3ba8ac,116,INVESTITIONSBARRIERE,CONSTRAINT,"Tax and regulatory investment barriers that previously affected the operation of private, business, and shared PV installations, but are described as removed in this scenario.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
f8898649-b765-4a26-bce3-e42e673bb209,117,HOHE PRODUKTQUALITÄT PV-SYSTEME,MARKET_METRIC,"Metric: product quality of PV systems; Value: high; Unit: n/a; Reference year: not stated; Geographic scope: Austria; Approximate: no; Source meaning: PV-system products are described as high-quality, long-lived, and compliant with circular-economy standards.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,3
abec3afa-11dc-40c5-813a-82d9bb05a356,118,ARBEITSPLÄTZE IN DER PV-BRANCHE — 60.000 (ÖSTERREICH),MARKET_METRIC,"Metric: employment in the PV industry; Value: 60,000; Unit: jobs; Reference year: not explicitly stated; Geographic scope: Austria; Approximate: yes; Source meaning: There are about 60,000 jobs in Austria's national PV sector.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,2
e9dc4ce0-c785-454c-bbf5-75d57321b9ff,119,KOSTENGÜNSTIGER STROM AUS FREIFLÄCHEN-BIODIVERSITÄTSANLAGEN UND AGRI-PV-ANLAGEN,MARKET_METRIC,Metric: affordability of electricity generated from large ground-mounted biodiversity PV plants and Agri-PV installations; Value: among the lowest-cost generation types; Unit: n/a; Reference year: not stated; Geographic scope: Austria; Approximate: yes; Source meaning: These types of PV plants are among the most cost-effective sources of electricity.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,2
94b01d40-d12b-4e48-a950-0edd10bd7c8c,120,KALKULIERBARER UND GERINGFÜGIG INTERNATIONAL ABHÄNGIGER STROMPREIS (ÖSTERREICH),MARKET_METRIC,"Metric: predictability and low international dependency of electricity prices; Value: forecastable, minimally dependent on international trends; Unit: qualitative; Reference year: not stated; Geographic scope: Austria; Approximate: yes; Source meaning: Electricity prices in Austria are described as foreseeable and only slightly influenced by international developments.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
47120024-30ff-46fb-87b6-dfe22b8f665b,121,ALLE NEUEN UND GRUNDLEGEND SANIERTEN GEBÄUDE HABEN STROMERZEUGUNGSFUNKTION,TARGET,"Target: all new and fundamentally renovated buildings have an electricity generation function; Target value: all buildings (new and renovated); Unit: n/a; Deadline: not stated; Geographic scope: Austria; Status: scenario; Source meaning: In the scenario, every new or fundamentally renovated building includes a function for electricity generation.",['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,2
0d735563-da45-48c6-a298-7fb6977c5c10,122,PRIORITÄT FÜR DEN EIGENVERBRAUCH AUS PV-ANLAGEN ODER GEMEINSCHAFTSANLAGEN,TARGET,Target: standard for maximum self-supply from own PV system or community plant; Target value: as far as possible; Unit: n/a; Deadline: not stated; Geographic scope: Austria; Status: scenario; Source meaning: Meeting one's electricity consumption as much as possible from own or community PV has become standard.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,4
d9928911-8dc4-4371-acb2-5ada8602cd34,123,BUNDESLÄNDER SETZEN AMBITIONIERTE AUSBAUZIELE UND SETZEN DIESE UM,TARGET,Target: federal states set and implement ambitious PV expansion goals; Target value: ambitious; Unit: n/a; Deadline: not stated; Geographic scope: Austrian federal states; Status: scenario; Source meaning: Federal states are described as establishing and rigorously achieving ambitious PV rollout targets.,['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'],1,1
